-0.066889632	-0.014223195
0.234113712	0.012035011
0.535117057	0.033916849
0.836120401	0.060175055
1.137123746	0.082056893
1.43812709	0.103938731
1.839464883	0.143326039
2.140468227	0.165207877
2.341137124	0.187089716
2.54180602	0.213347921
2.742474916	0.235229759
2.943143813	0.257111597
3.143812709	0.283369803
3.344481605	0.300875274
3.545150502	0.327133479
3.846153846	0.353391685
4.046822742	0.375273523
4.247491639	0.401531729
4.448160535	0.427789934
4.74916388	0.449671772
4.949832776	0.484682713
5.25083612	0.510940919
5.351170569	0.528446389
5.551839465	0.54595186
5.652173913	0.567833698
5.852842809	0.589715536
6.153846154	0.615973742
6.35451505	0.633479212
6.555183946	0.650984683
6.755852843	0.664113786
6.956521739	0.685995624
7.157190635	0.703501094
7.257525084	0.721006565
7.658862876	0.751641138
8.060200669	0.777899344
8.361204013	0.795404814
8.862876254	0.82166302
9.264214047	0.843544858
9.565217391	0.861050328
9.966555184	0.874179431
10.26755853	0.887308534
10.66889632	0.909190372
10.96989967	0.922319475
11.27090301	0.935448578
11.77257525	0.952954048
12.0735786	0.974835886
12.47491639	0.992341357
12.87625418	1.001094092
13.07692308	1.009846827
13.47826087	1.009846827
13.77926421	1.02297593
14.18060201	1.027352298
14.5819398	1.027352298
14.98327759	1.027352298
15.08361204	1.00547046
15.18394649	0.952954048
15.18394649	0.974835886
15.28428094	0.922319475
15.28428094	0.896061269
15.38461538	0.882932166
15.48494983	0.856673961
15.58528428	0.82166302
15.58528428	0.804157549
15.58528428	0.782275711
15.68561873	0.764770241
15.68561873	0.742888403
15.78595318	0.690371991
15.78595318	0.716630197
15.78595318	0.664113786
15.78595318	0.63785558
15.88628763	0.589715536
15.88628763	0.615973742
16.38795987	0.589715536
16.98996656	0.585339168
17.4916388	0.576586433
17.99331104	0.580962801
18.39464883	0.580962801
18.89632107	0.576586433
19.49832776	0.576586433
20	0.572210066
20.70234114	0.585339168
21.40468227	0.594091904
22.20735786	0.602844639
23.01003344	0.615973742
23.71237458	0.620350109
24.31438127	0.629102845
24.91638796	0.63785558
25.51839465	0.646608315
26.12040134	0.65536105
26.62207358	0.664113786
27.22408027	0.672866521
28.02675585	0.685995624
28.42809365	0.690371991
28.92976589	0.699124726
29.53177258	0.703501094
30.03344482	0.716630197
30.53511706	0.716630197
31.23745819	0.7297593
31.93979933	0.738512035
32.74247492	0.751641138
33.64548495	0.764770241
34.44816054	0.769146608
35.15050167	0.786652079
35.75250836	0.804157549
36.2541806	0.826039387
36.85618729	0.847921225
37.35785953	0.869803063
37.85953177	0.891684902
38.16053512	0.904814004
38.66220736	0.926695842
39.1638796	0.939824945
39.46488294	0.957330416
39.96655518	0.979212254
40.36789298	0.992341357
40.86956522	1.001094092
41.57190635	1.00547046
42.17391304	1.014223195
43.07692308	1.027352298
43.77926421	1.031728665
44.68227425	1.044857768
45.38461538	1.049234136
46.08695652	1.049234136
46.58862876	1.0404814
47.090301	1.0404814
47.79264214	1.0404814
48.39464883	1.036105033
48.99665552	1.027352298
49.59866221	1.031728665
50.2006689	1.031728665
